question,doc_id,chunk_id
What is the advantage of using HENRY Strata for developers and large enterprise brands in the context of commerce?,45b8949e,45b8949e_0
What are the main issues faced by commerce dApps mentioned in the document?,93cea387,93cea387_0
How does Henry plan to onboard the next 1 billion users according to its vision?,93cea387,93cea387_0
What is the purpose of the dedicated rollup AppChain in Henry's product suite?,93cea387,93cea387_0
What specific improvements were made to sailing synchronization in the v0.01 update?,c1ae8ce8,c1ae8ce8_0
What issue related to PvE 1v4 encounters was addressed in the update?,c1ae8ce8,c1ae8ce8_0
How does the new update affect the spawning of PvE encounters after completing a PvE event?,c1ae8ce8,c1ae8ce8_0
What are the requirements for a user to obtain the @ socialic II role?,cf0992be,cf0992be_0
How can a user qualify for the @ artistic III role in the Mosaic Empire?,cf0992be,cf0992be_0
What is the maximum number of slots available for the Early Movers role in the Mosaic Colosseum?,cf0992be,cf0992be_0
What is the purpose of the link provided in the document?,d1681c46,d1681c46_0
What format is the Sticker collection provided in?,d1681c46,d1681c46_0
What event is mentioned that encourages participation and creativity?,d1681c46,d1681c46_0
What is the website URL for Mosaic Docs?,8b28e869,8b28e869_0
Where can I find the Discord link for Mosaic?,8b28e869,8b28e869_0
What type of SDK is mentioned in the document?,8b28e869,8b28e869_0
What type of software development kit is mentioned in the Mosaic Docs Privacy Policy?,b1ab98d3,b1ab98d3_0
Which feature is highlighted for users who are new to Movement?,b1ab98d3,b1ab98d3_0
Where can users find information on supported DEXs according to the Mosaic Docs?,b1ab98d3,b1ab98d3_0
What modules and dependencies need to be imported to interact with the Aptos Movement blockchain?,eac5803d,eac5803d_0
What constant values are defined for wallet addresses and asset identifiers in the Typescript SDK script?,eac5803d,eac5803d_0
How is the transaction simulated to ensure it will succeed before submission?,eac5803d,eac5803d_0
What type of SDK is mentioned in the document?,22f3ff01,22f3ff01_0
What section precedes the 'Terms of Use' in the document?,22f3ff01,22f3ff01_0
What is the first guide listed in the 'USER GUIDES' section?,22f3ff01,22f3ff01_0
What are the parameters that can be customized when using the GET /v1/quote endpoint for swaps?,6e611b9b,6e611b9b_0
What is the purpose of the requestId field in the response of the GET /v1/quote endpoint?,6e611b9b,6e611b9b_0
"How can users retrieve tokens using the Mosaic API, and what parameters are involved in that request?",6e611b9b,6e611b9b_0
What types of DEXs are supported on the Movement platform?,47ba84e6,47ba84e6_0
Is there an API available for integrating swaps on Movement?,47ba84e6,47ba84e6_0
Where can I find the user guides for the Movement wallet?,47ba84e6,47ba84e6_0
What are the two wallets currently supported by Mosaic for Movement Network?,cb450ff1,cb450ff1_0
How are transactions executed on Mosaic?,cb450ff1,cb450ff1_0
What features can users leverage on Mosaic when using Web3 Wallets?,cb450ff1,cb450ff1_0
What types of SDKs are mentioned in the document related to the Swap integration?,62c241f8,62c241f8_0
What are the supported DEXs offered on the Movement platform?,62c241f8,62c241f8_0
Where can users find the terms of use and privacy policy of Mosaic Docs?,62c241f8,62c241f8_0
What features does Mosaic offer to empower users in trading without intermediaries?,dc8b51ed,dc8b51ed_0
What resources are available in the Mosaic documentation for new users and developers?,dc8b51ed,dc8b51ed_0
"What principles is Mosaic built upon, and how do they relate to its mission in decentralized finance?",dc8b51ed,dc8b51ed_0
What percentage of quests do you need to complete in one guild to gain recognition in Building The Parthenon?,c3a9452d,c3a9452d_0
"What are the three separate networks that currently exist under Movement, and what technologies do they utilize?",c3a9452d,c3a9452d_0
Where can you find more information about the different Guilds in the Building The Parthenon program?,c3a9452d,c3a9452d_0
What feature has returned on the Parthenon website according to the update?,b41e1c11,b41e1c11_0
Can users check their progress during the downtime?,b41e1c11,b41e1c11_0
What information is displayed regarding completed quests on the Parthenon website?,b41e1c11,b41e1c11_0
What should you do if you encounter the error 'No quests found' on the testnet site?,8c801839,8c801839_0
Will your progress be saved if you complete quests while logged out of the testnet site?,8c801839,8c801839_0
What should you do if quests still don't appear after logging out and refreshing the page?,8c801839,8c801839_0
What is the main purpose of the recent wallet update mentioned in the document?,9c17941f,9c17941f_0
Where can users find news about the massive wallet update?,9c17941f,9c17941f_0
"Is the wallet update related to the testnet, according to the document?",9c17941f,9c17941f_0
What percentage of quests must be completed in a single guild to be recognized in the program?,a67f4725,a67f4725_0
Is there a specific date or snapshot mentioned for getting Resources?,a67f4725,a67f4725_0
Will users be given advance notice about how and when they will be rewarded?,a67f4725,a67f4725_0
How long is the Sui devnet expected to be down for maintenance?,cf013569,cf013569_0
Which applications will not work during the Sui devnet maintenance?,cf013569,cf013569_0
What should users do while the Sui devnet is down?,cf013569,cf013569_0
What caused the slowdown in EVM apps mentioned in the document?,eaee8030,eaee8030_0
What improvements have been made to the EVM Devnet?,eaee8030,eaee8030_0
Which EVM applications are specifically mentioned as experiencing performance issues?,eaee8030,eaee8030_0
What is the title of the guide mentioned in the document?,9f42ad41,9f42ad41_0
Where can I find the guide for the Movement Network apps?,9f42ad41,9f42ad41_0
What type of information does the guide provide?,9f42ad41,9f42ad41_0
What is currently down on the Movement Sui network?,02143cc9,02143cc9_0
What has temporarily been removed from the site while awaiting network upgrades?,02143cc9,02143cc9_0
Why might users notice transactions failing on the testnet?,02143cc9,02143cc9_0
What improvements were made to the Building the Parthenon Testnet site earlier today?,1ab09599,1ab09599_0
What specific issues are addressed by the recent updates to the Movement Aptos Testnet?,1ab09599,1ab09599_0
What should users expect regarding transaction performance on the Movement Aptos network after the updates?,1ab09599,1ab09599_0
What issues are currently being faced with on-chain quests in Galxe?,03c60dcf,03c60dcf_0
Which apps on the Movement EVM network are mentioned as having claiming issues?,03c60dcf,03c60dcf_0
"Is the EVM faucet currently operational, and what is mentioned about its status?",03c60dcf,03c60dcf_0
What issue is currently being experienced with the Movement EVM projects on Galxe?,4582b392,4582b392_0
What has been identified as a solution for the validation issue on Galxe?,4582b392,4582b392_0
Is the EVM faucet operational at this time?,4582b392,4582b392_0
What is currently working again in relation to Galxe?,86c5d550,86c5d550_0
Where can users claim credit for completed tasks/quests?,86c5d550,86c5d550_0
What should users do if they are still experiencing issues with quest claiming?,86c5d550,86c5d550_0
What will users need to do to claim their loyalty points after Galxe moves their claims on-chain?,0c97abf5,0c97abf5_0
Will there be any fees associated with signing transactions for loyalty point claims on the testnet?,0c97abf5,0c97abf5_0
Does the update regarding Galxe's loyalty point claims affect the Parthenon quests or user progress?,0c97abf5,0c97abf5_0
What issue did Echelon and Meridian identify regarding their quests in Galxe?,8c782e4c,8c782e4c_0
When will the quests become claimable on Galxe according to the document?,8c782e4c,8c782e4c_0
What should users do while waiting for the quests to become available on Galxe?,8c782e4c,8c782e4c_0
What is causing frustration for users of EVM apps on the Movement EVM network?,2f3df1eb,2f3df1eb_0
Which applications are mentioned as being affected by the network issues?,2f3df1eb,2f3df1eb_0
What steps are being taken to address the performance issues on the Movement EVM network?,2f3df1eb,2f3df1eb_0
What incident occurred in the Nexio discord server?,8922c815,8922c815_0
What should users be cautious about when using the Nexio server?,8922c815,8922c815_0
What action has been taken regarding the Nexio server after the hack?,8922c815,8922c815_0
What is the issue with how quests are being counted on the Parthenon site?,18bb7285,18bb7285_0
What steps should users follow to claim their quests in Galxe?,18bb7285,18bb7285_0
What message is conveyed about the safety of users' progress despite the quest credit issue?,18bb7285,18bb7285_0
How can you check for missing quests that need to be claimed?,dfdb7648,dfdb7648_0
What feature did the web developers add to help with claiming quests?,dfdb7648,dfdb7648_0
How many quests does the author mention needing to claim?,dfdb7648,dfdb7648_0
What is the purpose of the recent update mentioned in the document?,6e7cd8b4,6e7cd8b4_0
What should users do if they encounter issues during the transition?,6e7cd8b4,6e7cd8b4_0
What new additions are anticipated to be introduced to the site next week?,6e7cd8b4,6e7cd8b4_0
What features are being brought to the Parthenon site?,80b2e19b,80b2e19b_0
Why was the Parthenon site temporarily offline?,80b2e19b,80b2e19b_0
Is the Parthenon site currently live or still under maintenance?,80b2e19b,80b2e19b_0
What is the current status of the Parthenon site?,1617a149,1617a149_0
Is user progress on the Parthenon site at risk due to the heavy traffic?,1617a149,1617a149_0
What action is being taken regarding the issues with the Parthenon site?,1617a149,1617a149_0
What is the reason for the site recovery delay?,f4381a17,f4381a17_0
What type of infusion are the engineers receiving to help with server issues?,f4381a17,f4381a17_0
What is the emotional tone expressed in the document regarding the demand for the site?,f4381a17,f4381a17_0
What is currently not available for logging into the testnet site?,9c16288b,9c16288b_0
Where can users find a general list of all quests?,9c16288b,9c16288b_0
What new feature will be showcased once the full site functions are resumed?,9c16288b,9c16288b_0
What is the current status of The Parthenon Testnet site?,d2e75f4d,d2e75f4d_0
Who contributed to the functionality of The Parthenon Testnet site?,d2e75f4d,d2e75f4d_0
